station_name,latitude,longitude,time,aqi,pm2.5,sourceid
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-04 21:00:00,130.01,47.28,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-04 22:00:00,125.99,45.65,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-04 23:00:00,117.99,42.4,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 00:00:00,110.01,39.16,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 01:00:00,104.0,36.72,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 02:00:00,96.4,33.47,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 03:00:00,90.35,30.22,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 04:00:00,84.29,26.97,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 05:00:00,78.24,23.72,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 06:00:00,72.18,20.47,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 07:00:00,67.66,18.04,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 08:00:00,62.92,15.5,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 09:00:00,59.46,13.64,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 10:00:00,57.15,12.4,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 11:00:00,55.42,11.47,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 12:00:00,54.26,10.85,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 13:00:00,51.95,9.61,KLHK
kabupaten_bogor,-6.481369972229004,106.8290023803711,2025-02-05 14:00:00,48.22,8.68,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 10:00:00,75.22,22.1,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 11:00:00,76.73,22.91,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 12:00:00,78.24,23.72,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 13:00:00,78.24,23.72,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 14:00:00,79.75,24.53,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 15:00:00,78.24,23.72,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 16:00:00,79.75,24.53,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 17:00:00,79.75,24.53,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 18:00:00,79.75,24.53,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 19:00:00,81.28,25.35,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 20:00:00,82.78,26.16,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 21:00:00,81.28,25.35,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 22:00:00,82.78,26.16,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-04 23:00:00,81.28,25.35,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 03:00:00,76.73,22.91,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 04:00:00,75.22,22.1,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 05:00:00,72.18,20.47,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 06:00:00,69.17,18.85,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 07:00:00,66.13,17.22,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 08:00:00,63.11,15.6,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 09:00:00,62.35,15.19,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 11:00:00,60.04,13.95,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 12:00:00,58.88,13.33,KLHK
dki2,-6.15880012512207,106.90399932861328,2025-02-05 13:00:00,58.88,13.33,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 10:00:00,90.35,30.22,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 11:00:00,91.86,31.03,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 12:00:00,93.37,31.84,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 13:00:00,94.9,32.66,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 14:00:00,96.4,33.47,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 15:00:00,96.4,33.47,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 16:00:00,96.4,33.47,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 17:00:00,96.4,33.47,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 18:00:00,97.91,34.28,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 19:00:00,97.91,34.28,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 20:00:00,97.91,34.28,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 21:00:00,97.91,34.28,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 22:00:00,96.4,33.47,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-04 23:00:00,96.4,33.47,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 03:00:00,91.86,31.03,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 04:00:00,88.84,29.41,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 05:00:00,84.29,26.97,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 06:00:00,79.75,24.53,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 07:00:00,76.73,22.91,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 08:00:00,73.71,21.29,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 09:00:00,70.67,19.66,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 11:00:00,66.13,17.22,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 12:00:00,64.62,16.41,KLHK
dki1,-6.194789886474609,106.822998046875,2025-02-05 13:00:00,63.11,15.6,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 10:00:00,110.01,39.16,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 11:00:00,110.01,39.16,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 12:00:00,112.01,39.97,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 13:00:00,114.0,40.78,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 14:00:00,116.0,41.59,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 15:00:00,117.99,42.4,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 16:00:00,117.99,42.4,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 17:00:00,117.99,42.4,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 18:00:00,116.0,41.59,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 19:00:00,116.0,41.59,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 20:00:00,114.0,40.78,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 21:00:00,114.0,40.78,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 22:00:00,112.01,39.97,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-04 23:00:00,110.01,39.16,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 03:00:00,91.86,31.03,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 04:00:00,87.33,28.6,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 05:00:00,84.29,26.97,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 06:00:00,81.28,25.35,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 07:00:00,79.75,24.53,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 08:00:00,76.73,22.91,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 09:00:00,75.22,22.1,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 11:00:00,67.66,18.04,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 12:00:00,64.62,16.41,KLHK
dki3,-6.3577799797058105,106.8030014038086,2025-02-05 13:00:00,62.92,15.5,KLHK
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 15:00:00,60.04,13.95,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 16:00:00,59.46,13.64,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 17:00:00,59.46,13.64,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 18:00:00,60.04,13.95,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 19:00:00,59.46,13.64,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 20:00:00,59.46,13.64,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 22:00:00,60.61,14.26,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-03 23:00:00,61.19,14.57,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 03:00:00,64.62,16.41,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 04:00:00,67.66,18.04,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 05:00:00,72.18,20.47,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 06:00:00,75.22,22.1,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 07:00:00,79.75,24.53,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 08:00:00,82.78,26.16,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 09:00:00,85.8,27.78,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 10:00:00,90.35,30.22,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 11:00:00,91.86,31.03,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 12:00:00,93.37,31.84,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 13:00:00,94.9,32.66,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 14:00:00,96.4,33.47,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 15:00:00,96.4,33.47,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 16:00:00,96.4,33.47,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 17:00:00,96.4,33.47,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 18:00:00,97.91,34.28,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 19:00:00,97.91,34.28,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 20:00:00,97.91,34.28,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 21:00:00,97.91,34.28,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 22:00:00,96.4,33.47,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-04 23:00:00,96.4,33.47,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 03:00:00,91.86,31.03,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 04:00:00,88.84,29.41,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 05:00:00,84.29,26.97,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 06:00:00,79.75,24.53,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 07:00:00,76.73,22.91,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 08:00:00,73.71,21.29,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 09:00:00,70.67,19.66,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 11:00:00,66.13,17.22,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 12:00:00,64.62,16.41,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 13:00:00,63.11,15.6,UdaraJakarta
DKJ01 Bundaran HI,-6.194750437660634,106.82310228229356,2025-02-05 14:00:00,62.35,15.19,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 15:00:00,55.42,11.47,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 16:00:00,54.84,11.16,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 17:00:00,54.26,10.85,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 18:00:00,54.26,10.85,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 19:00:00,53.68,10.54,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 20:00:00,53.11,10.23,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 22:00:00,53.11,10.23,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-03 23:00:00,53.11,10.23,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 03:00:00,57.15,12.4,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 04:00:00,59.46,13.64,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 05:00:00,61.77,14.88,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 06:00:00,63.11,15.6,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 07:00:00,66.13,17.22,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 08:00:00,70.67,19.66,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 09:00:00,72.18,20.47,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 10:00:00,75.22,22.1,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 11:00:00,76.73,22.91,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 12:00:00,78.24,23.72,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 13:00:00,78.24,23.72,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 14:00:00,79.75,24.53,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 15:00:00,78.24,23.72,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 16:00:00,79.75,24.53,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 17:00:00,79.75,24.53,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 18:00:00,79.75,24.53,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 19:00:00,81.28,25.35,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 20:00:00,82.78,26.16,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 21:00:00,81.28,25.35,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 22:00:00,82.78,26.16,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-04 23:00:00,81.28,25.35,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 03:00:00,76.73,22.91,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 04:00:00,75.22,22.1,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 05:00:00,72.18,20.47,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 06:00:00,69.17,18.85,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 07:00:00,66.13,17.22,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 08:00:00,63.11,15.6,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 09:00:00,62.35,15.19,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 11:00:00,60.04,13.95,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 12:00:00,58.88,13.33,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 13:00:00,58.88,13.33,UdaraJakarta
DKJ02 Kelapa Gading,-6.153941387644107,106.90805182462181,2025-02-05 14:00:00,58.3,13.02,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 15:00:00,82.78,26.16,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 16:00:00,81.28,25.35,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 17:00:00,81.28,25.35,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 18:00:00,82.78,26.16,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 19:00:00,82.78,26.16,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 20:00:00,81.28,25.35,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 22:00:00,79.75,24.53,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-03 23:00:00,79.75,24.53,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 03:00:00,91.86,31.03,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 04:00:00,93.37,31.84,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 05:00:00,94.9,32.66,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 06:00:00,96.4,33.47,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 07:00:00,97.91,34.28,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 08:00:00,102.01,35.91,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 09:00:00,106.0,37.53,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 10:00:00,110.01,39.16,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 11:00:00,110.01,39.16,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 12:00:00,112.01,39.97,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 13:00:00,114.0,40.78,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 14:00:00,116.0,41.59,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 15:00:00,117.99,42.4,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 16:00:00,117.99,42.4,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 17:00:00,117.99,42.4,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 18:00:00,116.0,41.59,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 19:00:00,116.0,41.59,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 20:00:00,114.0,40.78,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 21:00:00,114.0,40.78,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 22:00:00,112.01,39.97,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-04 23:00:00,110.01,39.16,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 03:00:00,91.86,31.03,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 04:00:00,87.33,28.6,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 05:00:00,84.29,26.97,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 06:00:00,81.28,25.35,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 07:00:00,79.75,24.53,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 08:00:00,76.73,22.91,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 09:00:00,75.22,22.1,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 11:00:00,67.66,18.04,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 12:00:00,64.62,16.41,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 13:00:00,62.92,15.5,UdaraJakarta
DKJ03 Jagakarsa,-6.336234180890263,106.81856972277451,2025-02-05 14:00:00,61.77,14.88,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 15:00:00,36.17,6.51,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 16:00:00,37.89,6.82,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 17:00:00,37.89,6.82,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 18:00:00,37.89,6.82,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 19:00:00,39.61,7.13,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 20:00:00,39.61,7.13,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 22:00:00,37.89,6.82,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-03 23:00:00,37.89,6.82,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 03:00:00,39.61,7.13,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 04:00:00,41.33,7.44,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 05:00:00,43.06,7.75,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 06:00:00,44.78,8.06,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 07:00:00,46.5,8.37,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 08:00:00,46.5,8.37,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 09:00:00,48.22,8.68,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 10:00:00,49.94,8.99,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 11:00:00,51.37,9.3,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 12:00:00,51.95,9.61,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 13:00:00,51.95,9.61,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 14:00:00,51.37,9.3,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 15:00:00,51.37,9.3,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 16:00:00,49.94,8.99,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 17:00:00,49.94,8.99,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 18:00:00,49.94,8.99,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 19:00:00,48.22,8.68,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 20:00:00,48.22,8.68,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 21:00:00,48.22,8.68,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 22:00:00,48.22,8.68,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-04 23:00:00,46.5,8.37,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-05 03:00:00,43.06,7.75,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-05 04:00:00,41.33,7.44,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-05 05:00:00,39.61,7.13,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-05 06:00:00,37.89,6.82,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-05 07:00:00,36.17,6.51,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-05 08:00:00,36.17,6.51,UdaraJakarta
DKJ04 Lubang Buaya,-6.290306103792864,106.90860248647637,2025-02-05 09:00:00,32.72,5.89,UdaraJakarta
