,station,date,pm25,latitude,longitude,sourceid,pm25_xgb,pm25_rf,pm25_lgbm
3446,DKJ29 Kantor Walikota Jakarta Barat,2025-06-16,30.410588235294117,-6.1858,106.7377,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
3447,DKJ31 Rusun Marunda,2025-06-16,42.065,-6.0966,106.963,UdaraJakarta,41.408245,40.89551435107443,42.42599134970513
3448,DKJ31 Rusun Marunda,2025-06-16,42.065,-6.0966,106.963,UdaraJakarta,41.408245,40.89551435107443,42.42599134970513
3449,DKJ31 Rusun Marunda,2025-06-16,42.065,-6.0966,106.963,UdaraJakarta,41.408245,40.87770682251067,42.48148604829978
3450,DKJ31 Rusun Marunda,2025-06-16,42.065,-6.0966,106.963,UdaraJakarta,41.408245,40.87770682251067,42.48148604829978
3451,"Duitku PG, Kebon Jeruk",2025-06-16,31.625,-6.1916,106.7588,IQAir,34.671738,32.53696052339341,33.753808433079065
3452,"Duitku PG, Kebon Jeruk",2025-06-16,31.625,-6.1916,106.7588,IQAir,34.812687,32.25751146210564,33.69380850657832
3453,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-06-16,34.11764705882353,-6.2356,106.8278,IQAir,36.7127,37.12481988853495,37.02609212335804
3454,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-06-16,34.11764705882353,-6.2356,106.8278,IQAir,36.726276,37.0947873422917,37.031040279914414
3455,Gading Harmony,2025-06-16,37.3375,-6.1656,106.8995,IQAir,38.962643,38.96136057930667,38.96260815563125
3456,Graha LMU,2025-06-16,46.56521739130435,-6.1839,106.9227,IQAir,45.88301,44.794018525781006,46.179931266424575
3457,Graha LMU,2025-06-16,46.56521739130435,-6.1839,106.9227,IQAir,45.88301,44.794018525781006,46.179931266424575
3458,Graha LMU,2025-06-16,46.56521739130435,-6.1839,106.9227,IQAir,45.885223,44.87984427045974,46.27578563913274
3459,Graha LMU,2025-06-16,46.56521739130435,-6.1839,106.9227,IQAir,45.885223,44.87984427045974,46.27578563913274
3460,Gran Melia Jakarta,2025-06-16,40.0,-6.2348,106.83,IQAir,36.7127,37.12481988853495,37.02609212335804
3461,Gran Melia Jakarta,2025-06-16,40.0,-6.2348,106.83,IQAir,36.726276,37.0947873422917,37.031040279914414
3462,INDODAX,2025-06-16,36.25416666666666,-6.2122,106.8214,IQAir,38.962643,38.96136057930667,38.96260815563125
3463,Jalan Pasir Putih II,2025-06-16,23.650000000000002,-6.1255,106.8468,IQAir,25.49102,23.775332742898577,24.281194195369405
3464,Jalan Pasir Putih II,2025-06-16,23.650000000000002,-6.1255,106.8468,IQAir,25.49102,23.775332742898577,24.281194195369405
3465,Jalan Pasir Putih II,2025-06-16,23.650000000000002,-6.1255,106.8468,IQAir,25.49102,23.80484413105023,24.216658600669835
3466,Jalan Pasir Putih II,2025-06-16,23.650000000000002,-6.1255,106.8468,IQAir,25.49102,23.80484413105023,24.216658600669835
3467,Jeruk Purut,2025-06-16,35.333333333333336,-6.2842,106.8118,IQAir,41.09197,38.95160467571682,44.29007139707657
3468,Jeruk Purut,2025-06-16,35.333333333333336,-6.2842,106.8118,IQAir,41.51808,38.940680408477775,44.53060287322144
3469,Jimbaran 2,2025-06-16,32.958333333333336,-6.1201,106.8571,IQAir,30.799284,27.1848434477102,29.97716708649885
3470,Jimbaran 2,2025-06-16,32.958333333333336,-6.1201,106.8571,IQAir,30.799284,27.1848434477102,29.97716708649885
3471,Jimbaran 2,2025-06-16,32.958333333333336,-6.1201,106.8571,IQAir,30.830633,27.37981655773481,30.20285421086087
3472,Jimbaran 2,2025-06-16,32.958333333333336,-6.1201,106.8571,IQAir,30.830633,27.37981655773481,30.20285421086087
3473,KRN,2025-06-16,41.95238095238095,-6.1439,106.899,IQAir,39.25605,39.979822932830366,40.25860364400701
3474,KRN,2025-06-16,41.95238095238095,-6.1439,106.899,IQAir,39.296814,39.89641303830473,40.52853814443991
3475,Kemang Dalam IX,2025-06-16,40.21739130434783,-6.2683,106.8192,IQAir,38.962643,38.96136057930667,38.96260815563125
3476,Kemang Timur V,2025-06-16,39.4,-6.263,106.8259,IQAir,38.962643,38.96136057930667,38.96260815563125
3477,Kemang V,2025-06-16,36.05555555555556,-6.2631,106.8205,IQAir,38.962643,38.96136057930667,38.96260815563125
3478,Kemayoran,2025-06-16,33.89523809523809,-6.1617,106.8414,IQAir,34.799896,34.5427120376439,33.65873741171796
3479,Kemayoran,2025-06-16,33.89523809523809,-6.1617,106.8414,IQAir,34.770313,34.48108876789463,33.69613452643116
3480,Layar Permai PIK,2025-06-16,31.652173913043477,-6.1077,106.753,IQAir,32.364326,30.24449876165115,31.029363847508936
3481,Layar Permai PIK,2025-06-16,31.652173913043477,-6.1077,106.753,IQAir,32.364326,30.24449876165115,31.029363847508936
3482,Layar Permai PIK,2025-06-16,31.652173913043477,-6.1077,106.753,IQAir,32.364326,30.135957272458416,30.975748375457304
3483,Layar Permai PIK,2025-06-16,31.652173913043477,-6.1077,106.753,IQAir,32.364326,30.135957272458416,30.975748375457304
3484,Pantai Mutiara,2025-06-16,30.5,-6.1101,106.7957,IQAir,32.84043,29.62991044694997,30.381756970182007
3485,Pantai Mutiara,2025-06-16,30.5,-6.1101,106.7957,IQAir,32.84043,29.62991044694997,30.381756970182007
3486,Pantai Mutiara,2025-06-16,30.5,-6.1101,106.7957,IQAir,32.881195,29.81186790699454,30.3915209829858
3487,Pantai Mutiara,2025-06-16,30.5,-6.1101,106.7957,IQAir,32.881195,29.81186790699454,30.3915209829858
3488,"Pulo Mas, Kayu Putih",2025-06-16,38.4,-6.1834,106.8874,IQAir,40.617752,38.22120244965705,38.56499450009348
3489,"Pulo Mas, Kayu Putih",2025-06-16,38.4,-6.1834,106.8874,IQAir,40.717957,38.26111071729037,38.84697029993883
3490,"Pulo Mas, Kayu Putih 2",2025-06-16,37.0,-6.1841,106.8873,IQAir,40.617752,38.22120244965705,38.56499450009348
3491,"Pulo Mas, Kayu Putih 2",2025-06-16,37.0,-6.1841,106.8873,IQAir,40.717957,38.26111071729037,38.84697029993883
3492,Puretrex Indonesia - Tegal Alur / Kalideres,2025-06-16,27.5,-6.1175,106.7274,IQAir,31.302113,29.542599569478597,28.651746510115093
3493,Puretrex Indonesia - Tegal Alur / Kalideres,2025-06-16,27.5,-6.1175,106.7274,IQAir,31.302113,29.524899293706632,28.680063492366283
3494,Puri Indah,2025-06-16,36.47826086956522,-6.1869,106.7369,IQAir,38.962643,38.96136057930667,38.96260815563125
3495,Rembang Bukit,2025-06-16,38.56521739130435,-6.2805,106.7789,IQAir,38.962643,38.96136057930667,38.96260815563125
3496,RespoKare Mask - Wisma 76,2025-06-16,22.2375,-6.1909,106.798,IQAir,33.229862,33.35851551691691,32.530162939270326
3497,RespoKare Mask - Wisma 76,2025-06-16,22.2375,-6.1909,106.798,IQAir,33.154114,33.401026490529375,32.52127000546252
3498,Semanggi,2025-06-16,26.875,-6.2171,106.8115,IQAir,34.450024,35.00839038848876,35.64253545544626
3499,Semanggi,2025-06-16,26.875,-6.2171,106.8115,IQAir,34.389397,34.851249732971176,35.68989694617903
3500,Simprug THL Area,2025-06-16,32.791666666666664,-6.2279,106.7936,IQAir,35.68414,32.68451486163669,36.790365675294815
3501,Simprug THL Area,2025-06-16,32.791666666666664,-6.2279,106.7936,IQAir,35.781673,32.67266971588135,36.81905268232989
3502,Taman Patra,2025-06-16,37.04545454545455,-6.2362,106.8326,IQAir,36.7127,37.12481988853495,37.02609212335804
3503,Taman Patra,2025-06-16,37.04545454545455,-6.2362,106.8326,IQAir,36.726276,37.0947873422917,37.031040279914414
3504,Taman Resort Mediterania,2025-06-16,30.31764705882353,-6.12,106.767,IQAir,31.28615,31.804541777186685,28.711054893534094
3505,Taman Resort Mediterania,2025-06-16,30.31764705882353,-6.12,106.767,IQAir,31.601736,31.610125474669847,29.118914091678857
3506,Tatalogam Tower,2025-06-16,33.166666666666664,-6.1891,106.7712,IQAir,38.962643,38.96136057930667,38.96260815563125
3507,US Embassy 2,2025-06-16,35.48725128994078,-6.2367,106.7932,JakartaRendahEmisi,36.353523,34.41273617214626,35.60187000043575
3508,US Embassy 2,2025-06-16,35.48725128994078,-6.2367,106.7932,JakartaRendahEmisi,36.210026,34.42978304121229,35.58604490531238
3509,US Embassy in South Jakarta,2025-06-16,31.59583333333333,-6.2367,106.7932,IQAir,36.353523,34.41273617214626,35.60187000043575
3510,US Embassy in South Jakarta,2025-06-16,31.59583333333333,-6.2367,106.7932,IQAir,36.210026,34.42978304121229,35.58604490531238
3511,"Widya Chandra, JK",2025-06-16,35.46666666666666,-6.2302,106.8147,IQAir,35.101208,35.72175609195778,35.94460692501563
3512,"Widya Chandra, JK",2025-06-16,35.46666666666666,-6.2302,106.8147,IQAir,35.101208,35.72175609195778,35.94460692501563
3513,"Widya Chandra, JK",2025-06-16,35.46666666666666,-6.2302,106.8147,IQAir,35.291645,35.74512265159586,36.23786931804352
3514,"Widya Chandra, JK",2025-06-16,35.46666666666666,-6.2302,106.8147,IQAir,35.291645,35.74512265159586,36.23786931804352
3515,Wisma Barito Pacific,2025-06-16,33.452173913043474,-6.197,106.7984,IQAir,33.229862,33.35851551691691,32.530162939270326
3516,Wisma Barito Pacific,2025-06-16,33.452173913043474,-6.197,106.7984,IQAir,33.154114,33.401026490529375,32.52127000546252
3517,Wisma Matahari Power,2025-06-16,33.130434782608695,-6.2087,106.7839,IQAir,38.962643,38.96136057930667,38.96260815563125
3518,bekasi,2025-06-16,46.61952380952381,-6.2374,106.993,KLHK,42.3649,45.89567590485071,46.310067044027576
3519,bekasi,2025-06-16,46.61952380952381,-6.2374,106.993,KLHK,42.55066,45.96332559247861,46.20902534392243
3522,dki2,2025-06-16,41.95333333333334,-6.1588,106.904,KLHK,43.00781,40.06037466049195,41.62233315909487
3523,dki2,2025-06-16,41.95333333333334,-6.1588,106.904,KLHK,42.802967,40.07081832673815,41.54299697180207
3524,dki3,2025-06-16,40.28388888888889,-6.3578,106.803,KLHK,33.06757,33.597450571060186,33.85834244562313
3525,dki3,2025-06-16,40.28388888888889,-6.3578,106.803,KLHK,33.02048,33.49528185102675,33.757030563867914
3526,dki4,2025-06-16,53.79277777777778,-6.2904,106.905,KLHK,38.958984,40.01786255518596,40.23224608670269
3527,dki4,2025-06-16,53.79277777777778,-6.2904,106.905,KLHK,38.976818,40.03479525036282,40.19984838962586
3529,kabupaten_bekasi,2025-06-16,37.766666666666666,-6.3638,107.172,KLHK,33.625854,36.71164673947171,37.8345658442091
3530,kabupaten_bekasi,2025-06-16,37.766666666666666,-6.3638,107.172,KLHK,33.625854,36.721752983433056,37.93760562577396
3531,kabupaten_bogor,2025-06-16,37.36166666666667,-6.4814,106.829,KLHK,38.962643,38.96136057930667,38.96260815563125
3532,tangerang_benteng_betawi,2025-06-16,32.14916666666666,-6.1757,106.645,KLHK,32.699196,30.761305593745032,31.268761492401733
3533,tangerang_benteng_betawi,2025-06-16,32.14916666666666,-6.1757,106.645,KLHK,32.699196,30.761305593745032,31.268761492401733
3534,tangerang_benteng_betawi,2025-06-16,32.14916666666666,-6.1757,106.645,KLHK,32.728596,30.727680520490768,31.07749948227439
3535,tangerang_benteng_betawi,2025-06-16,32.14916666666666,-6.1757,106.645,KLHK,32.728596,30.727680520490768,31.07749948227439
3536,tangerang_kali_pasir,2025-06-16,14.1825,-6.1874,106.633,KLHK,17.3336,19.442229718230696,14.749101610200354
3537,tangerang_kali_pasir,2025-06-16,14.1825,-6.1874,106.633,KLHK,17.3336,19.442229718230696,14.749101610200354
3538,tangerang_kali_pasir,2025-06-16,14.1825,-6.1874,106.633,KLHK,17.154062,19.493338076696304,14.328825195878307
3539,tangerang_kali_pasir,2025-06-16,14.1825,-6.1874,106.633,KLHK,17.154062,19.493338076696304,14.328825195878307
3540,AHP Capital Place,2025-06-25,88.70833333333333,-6.232,106.8205,IQAir,38.962643,38.96136057930667,38.96260815563125
3541,ANTARA ETP - Bundaran HI,2025-06-25,79.5,-6.1955,106.8243,IQAir,38.962643,38.96136057930667,38.96260815563125
3542,Agung Sedayu Group - WTP Ebony (BGM),2025-06-25,87.38095238095238,-6.1039,106.7459,IQAir,74.719475,81.01390789032729,83.4466176092782
3543,Agung Sedayu Group - WTP Ebony (BGM),2025-06-25,87.38095238095238,-6.1039,106.7459,IQAir,74.719475,81.01390789032729,83.4466176092782
3544,Agung Sedayu Group - WTP Ebony (BGM),2025-06-25,87.38095238095238,-6.1039,106.7459,IQAir,74.797806,81.45172627215484,83.57325428195347
3545,Agung Sedayu Group - WTP Ebony (BGM),2025-06-25,87.38095238095238,-6.1039,106.7459,IQAir,74.797806,81.45172627215484,83.57325428195347
3546,Ancol,2025-06-25,50.19130434782609,-6.1246,106.8512,IQAir,62.946373,63.61707178684866,63.424820949411306
3547,Ancol,2025-06-25,50.19130434782609,-6.1246,106.8512,IQAir,62.946373,63.61707178684866,63.424820949411306
3548,Ancol,2025-06-25,50.19130434782609,-6.1246,106.8512,IQAir,63.101955,63.65030837294499,63.41542560654763
3549,Ancol,2025-06-25,50.19130434782609,-6.1246,106.8512,IQAir,63.101955,63.65030837294499,63.41542560654763
3550,Antara ETP - Antara Heritage Center,2025-06-25,80.0,-6.1656,106.8341,IQAir,75.894196,76.56241869701616,74.69421367306983
3551,Antara ETP - Antara Heritage Center,2025-06-25,80.0,-6.1656,106.8341,IQAir,76.150536,76.1446458903423,74.88989680336911
3552,Ascott Kuningan - myhome,2025-06-25,84.04166666666667,-6.2251,106.824,IQAir,38.962643,38.96136057930667,38.96260815563125
3553,Cilandak Barat,2025-06-25,79.9090909090909,-6.2997,106.8006,IQAir,65.748024,67.6643331231011,66.15833904410101
3554,Cilandak Barat,2025-06-25,79.9090909090909,-6.2997,106.8006,IQAir,66.3783,67.61784591250948,66.27060274834989
3555,Cipete Selatan Asem II,2025-06-25,70.47826086956522,-6.2736,106.8042,IQAir,68.34514,70.23512644449869,68.52342026856401
3556,Cipete Selatan Asem II,2025-06-25,70.47826086956522,-6.2736,106.8042,IQAir,69.33458,70.20211078643797,69.29899654945065
3557,DKJ01 Bundaran HI,2025-06-25,67.5815,-6.1948,106.8231,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
3558,DKJ02 Kelapa Gading,2025-06-25,63.89149999999999,-6.1539,106.908,UdaraJakarta,71.72119,72.50563350253637,71.92068958233087
3559,DKJ02 Kelapa Gading,2025-06-25,63.89149999999999,-6.1539,106.908,UdaraJakarta,72.5562,72.49044097900394,72.24829872404364
3560,DKJ03 Jagakarsa,2025-06-25,51.297000000000004,-6.3362,106.8186,UdaraJakarta,58.110374,63.48195618311563,59.9514036767856
3561,DKJ03 Jagakarsa,2025-06-25,51.297000000000004,-6.3362,106.8186,UdaraJakarta,58.091854,63.63040970060558,59.95642385129289
3562,DKJ04 Lubang Buaya,2025-06-25,67.67299999999999,-6.2903,106.9086,UdaraJakarta,68.517654,64.72673809687295,66.71474513892704
3563,DKJ04 Lubang Buaya,2025-06-25,67.67299999999999,-6.2903,106.9086,UdaraJakarta,68.52896,64.77826042175292,66.702003081816
3564,DKJ05 Kebun Jeruk,2025-06-25,84.83200000000001,-6.192,106.7708,UdaraJakarta,77.46234,80.61103722869474,81.8159448627323
3565,DKJ05 Kebun Jeruk,2025-06-25,84.83200000000001,-6.192,106.7708,UdaraJakarta,77.868095,81.97457603768574,81.94875811224557
3566,DKJ06 GOR Cendrawasih,2025-06-25,76.84833333333334,-6.1428,106.7223,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
3567,DKJ07 Kebon Bibit Cilangkap,2025-06-25,20.76229166666667,-6.3408,106.9008,UdaraJakarta,50.99195,57.633133977254246,50.70242610601276
3568,DKJ07 Kebon Bibit Cilangkap,2025-06-25,20.76229166666667,-6.3408,106.9008,UdaraJakarta,50.927536,57.619617419772695,50.67478501370568
3569,DKJ08 GOR Ciracas,2025-06-25,48.43288888888888,-6.3247,106.8655,UdaraJakarta,63.596428,62.665602641635466,61.98658035838796
3570,DKJ08 GOR Ciracas,2025-06-25,48.43288888888888,-6.3247,106.8655,UdaraJakarta,63.639015,62.71032323201497,61.99795784030677
3571,"DKJ09 TMB Gombol Paya, Kalideres",2025-06-25,82.58020833333333,-6.1306,106.6879,UdaraJakarta,71.86183,74.00072378936,74.92071057689354
3572,"DKJ09 TMB Gombol Paya, Kalideres",2025-06-25,82.58020833333333,-6.1306,106.6879,UdaraJakarta,71.86183,74.00072378936,74.92071057689354
3573,"DKJ09 TMB Gombol Paya, Kalideres",2025-06-25,82.58020833333333,-6.1306,106.6879,UdaraJakarta,71.87726,74.00072378936,74.96243843605268
3574,"DKJ09 TMB Gombol Paya, Kalideres",2025-06-25,82.58020833333333,-6.1306,106.6879,UdaraJakarta,71.87726,74.00072378936,74.96243843605268
3575,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-06-25,81.68104166666667,-6.1286,106.8668,UdaraJakarta,68.65418,73.87730881486901,75.2189196680527
3576,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-06-25,81.68104166666667,-6.1286,106.8668,UdaraJakarta,68.65418,73.87730881486901,75.2189196680527
3577,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-06-25,81.68104166666667,-6.1286,106.8668,UdaraJakarta,68.69494,73.07950187045927,75.16065437136126
3578,"DKJ10 RPTRA Manggala Bisma, Papanggo",2025-06-25,81.68104166666667,-6.1286,106.8668,UdaraJakarta,68.69494,73.07950187045927,75.16065437136126
3579,DKJ11 Rusun Penjaringan,2025-06-25,55.77416666666667,-6.128,106.7963,UdaraJakarta,54.781578,57.1504015084618,54.0981122179891
3580,DKJ11 Rusun Penjaringan,2025-06-25,55.77416666666667,-6.128,106.7963,UdaraJakarta,54.781578,57.1504015084618,54.0981122179891
3581,DKJ11 Rusun Penjaringan,2025-06-25,55.77416666666667,-6.128,106.7963,UdaraJakarta,54.90068,57.21061515655324,54.21411434657416
3582,DKJ11 Rusun Penjaringan,2025-06-25,55.77416666666667,-6.128,106.7963,UdaraJakarta,54.90068,57.21061515655324,54.21411434657416
3585,DKJ14 Pulau Panggang,2025-06-25,30.27145833333333,-5.7388,106.6014,UdaraJakarta,35.59679,40.16379288991291,36.52826483367641
3586,DKJ14 Pulau Panggang,2025-06-25,30.27145833333333,-5.7388,106.6014,UdaraJakarta,35.59679,40.1565747197469,36.52826483367641
3593,DKJ20 Kelapa Gading (SPKU),2025-06-25,47.24583333333334,-6.154,106.9105,UdaraJakarta,70.08862,73.3084142716855,72.44805492785073
3594,DKJ20 Kelapa Gading (SPKU),2025-06-25,47.24583333333334,-6.154,106.9105,UdaraJakarta,70.08862,73.3084142716855,72.44805492785073
3595,DKJ20 Kelapa Gading (SPKU),2025-06-25,47.24583333333334,-6.154,106.9105,UdaraJakarta,70.17636,71.45008694977618,70.92231067818248
3596,DKJ20 Kelapa Gading (SPKU),2025-06-25,47.24583333333334,-6.154,106.9105,UdaraJakarta,70.17636,71.45008694977618,70.92231067818248
3597,DKJ21 Kota Tua,2025-06-25,47.07500000000001,-6.1345,106.8132,UdaraJakarta,62.32177,59.778765514155566,60.545774732446255
3598,DKJ21 Kota Tua,2025-06-25,47.07500000000001,-6.1345,106.8132,UdaraJakarta,62.32177,59.778765514155566,60.545774732446255
3599,DKJ21 Kota Tua,2025-06-25,47.07500000000001,-6.1345,106.8132,UdaraJakarta,62.440872,59.2325467063911,60.43689615855184
3600,DKJ21 Kota Tua,2025-06-25,47.07500000000001,-6.1345,106.8132,UdaraJakarta,62.440872,59.2325467063911,60.43689615855184
3603,DKJ23 Pulau Pramuka,2025-06-25,31.776666666666667,-5.7458,106.6138,UdaraJakarta,35.59679,40.16379288991291,36.52826483367641
3604,DKJ23 Pulau Pramuka,2025-06-25,31.776666666666667,-5.7458,106.6138,UdaraJakarta,35.59679,40.1565747197469,36.52826483367641
3606,DKJ25 Stadion Olah Raga JIS,2025-06-25,48.37541666666667,-6.1248,106.86,UdaraJakarta,64.60497,67.57571288638643,62.65300649828523
3607,DKJ25 Stadion Olah Raga JIS,2025-06-25,48.37541666666667,-6.1248,106.86,UdaraJakarta,65.493034,67.90084488338893,63.4459711012972
3608,DKJ26 Taman Delonix,2025-06-25,54.496249999999996,-6.3468,106.8695,UdaraJakarta,60.74559,62.160602739122176,60.24412209396306
3609,DKJ26 Taman Delonix,2025-06-25,54.496249999999996,-6.3468,106.8695,UdaraJakarta,60.767876,62.08476267496744,60.24060054068582
3614,DKJ29 Kantor Walikota Jakarta Barat,2025-06-25,62.767083333333325,-6.1858,106.7377,UdaraJakarta,38.962643,38.96136057930667,38.96260815563125
3615,DKJ31 Rusun Marunda,2025-06-25,69.67583333333333,-6.0966,106.963,UdaraJakarta,58.304417,55.22824670791626,58.79747658241508
3616,DKJ31 Rusun Marunda,2025-06-25,69.67583333333333,-6.0966,106.963,UdaraJakarta,58.22059,55.17535339143542,58.841988565711226
3617,"Duitku PG, Kebon Jeruk",2025-06-25,84.66666666666667,-6.1916,106.7588,IQAir,73.67767,77.76594969267167,78.42220373891634
3618,"Duitku PG, Kebon Jeruk",2025-06-25,84.66666666666667,-6.1916,106.7588,IQAir,73.67767,77.76594969267167,78.42220373891634
3619,"Duitku PG, Kebon Jeruk",2025-06-25,84.66666666666667,-6.1916,106.7588,IQAir,74.1976,79.11066855912489,78.57963512291526
3620,"Duitku PG, Kebon Jeruk",2025-06-25,84.66666666666667,-6.1916,106.7588,IQAir,74.1976,79.11066855912489,78.57963512291526
3621,ERASMUS HUIS DUTCH CULTURAL CENTER,2025-06-25,65.36666666666666,-6.2356,106.8278,IQAir,38.962643,38.96136057930667,38.96260815563125
3622,Gading Harmony,2025-06-25,84.18260869565218,-6.1656,106.8995,IQAir,75.46247,74.4237092446834,74.9853229519501
3623,Gading Harmony,2025-06-25,84.18260869565218,-6.1656,106.8995,IQAir,75.58986,74.6223292333351,76.14599494223364
3624,Graha LMU,2025-06-25,93.86363636363636,-6.1839,106.9227,IQAir,74.76529,70.49430937661062,75.16025901700476
3625,Graha LMU,2025-06-25,93.86363636363636,-6.1839,106.9227,IQAir,74.8045,70.50870107650753,75.18208821246722
3626,Gran Melia Jakarta,2025-06-25,90.57142857142857,-6.2348,106.83,IQAir,38.962643,38.96136057930667,38.96260815563125
3627,INDODAX,2025-06-25,73.5304347826087,-6.2122,106.8214,IQAir,38.962643,38.96136057930667,38.96260815563125
3628,Jakarta-Selatan-CasaGrande,2025-06-25,77.125,-6.222,106.842,IQAir,38.962643,38.96136057930667,38.96260815563125
3629,Jalan Pasir Putih II,2025-06-25,59.01666666666667,-6.1255,106.8468,IQAir,62.946373,63.61707178684866,63.424820949411306
3630,Jalan Pasir Putih II,2025-06-25,59.01666666666667,-6.1255,106.8468,IQAir,62.946373,63.61707178684866,63.424820949411306
3631,Jalan Pasir Putih II,2025-06-25,59.01666666666667,-6.1255,106.8468,IQAir,63.101955,63.65030837294499,63.41542560654763
3632,Jalan Pasir Putih II,2025-06-25,59.01666666666667,-6.1255,106.8468,IQAir,63.101955,63.65030837294499,63.41542560654763
3633,Jeruk Purut,2025-06-25,87.6470588235294,-6.2842,106.8118,IQAir,69.263725,67.09874759674071,68.8845738822096
3634,Jeruk Purut,2025-06-25,87.6470588235294,-6.2842,106.8118,IQAir,69.89983,67.58888245900471,68.99683758645847
3635,Jimbaran 2,2025-06-25,83.91666666666667,-6.1201,106.8571,IQAir,64.60497,67.57571288638643,62.65300649828523
3636,Jimbaran 2,2025-06-25,83.91666666666667,-6.1201,106.8571,IQAir,65.493034,67.90084488338893,63.4459711012972
3637,KRN,2025-06-25,88.54545454545455,-6.1439,106.899,IQAir,38.962643,38.96136057930667,38.96260815563125
3638,Kemang Dalam IX,2025-06-25,77.875,-6.2683,106.8192,IQAir,38.962643,38.96136057930667,38.96260815563125
3639,Kemang Timur V,2025-06-25,81.73913043478261,-6.263,106.8259,IQAir,38.962643,38.96136057930667,38.96260815563125
3640,Kemang V,2025-06-25,84.4,-6.2631,106.8205,IQAir,38.962643,38.96136057930667,38.96260815563125
3641,Kemayoran,2025-06-25,73.78181818181818,-6.1617,106.8414,IQAir,73.80373,73.063813885245,73.42133415074764
3642,Kemayoran,2025-06-25,73.78181818181818,-6.1617,106.8414,IQAir,73.9489,72.45055141310186,74.0579671209743
3643,Layar Permai PIK,2025-06-25,93.86363636363636,-6.1077,106.753,IQAir,69.70981,67.36498907725016,67.90349415511544
3644,Layar Permai PIK,2025-06-25,93.86363636363636,-6.1077,106.753,IQAir,69.876816,67.34099708557129,67.93690611746709
3645,Pantai Mutiara,2025-06-25,77.95833333333333,-6.1101,106.7957,IQAir,71.743744,74.51033631772576,75.58554014765024
3646,Pantai Mutiara,2025-06-25,77.95833333333333,-6.1101,106.7957,IQAir,71.743744,74.51033631772576,75.58554014765024
3647,Pantai Mutiara,2025-06-25,77.95833333333333,-6.1101,106.7957,IQAir,71.7845,74.54814646547266,75.74772755941034
3648,Pantai Mutiara,2025-06-25,77.95833333333333,-6.1101,106.7957,IQAir,71.7845,74.54814646547266,75.74772755941034
3649,"Pulo Mas, Kayu Putih",2025-06-25,97.66666666666667,-6.1834,106.8874,IQAir,38.962643,38.96136057930667,38.96260815563125
3650,"Pulo Mas, Kayu Putih 2",2025-06-25,87.30434782608695,-6.1841,106.8873,IQAir,38.962643,38.96136057930667,38.96260815563125
3651,Puretrex Indonesia - Tegal Alur / Kalideres,2025-06-25,75.38095238095238,-6.1175,106.7274,IQAir,70.89195,73.29569798723278,75.84156965875171
3652,Puretrex Indonesia - Tegal Alur / Kalideres,2025-06-25,75.38095238095238,-6.1175,106.7274,IQAir,70.89195,73.30829148044651,75.84156965875171
3653,Puri Indah,2025-06-25,90.0952380952381,-6.1869,106.7369,IQAir,38.962643,38.96136057930667,38.96260815563125
3654,Rembang Bukit,2025-06-25,72.875,-6.2805,106.7789,IQAir,38.962643,38.96136057930667,38.96260815563125
3655,RespoKare Mask - Wisma 76,2025-06-25,60.40416666666667,-6.1909,106.798,IQAir,72.07953,74.51476607925397,72.83327646064421
3656,RespoKare Mask - Wisma 76,2025-06-25,60.40416666666667,-6.1909,106.798,IQAir,72.07953,74.51476607925397,72.83327646064421
3657,RespoKare Mask - Wisma 76,2025-06-25,60.40416666666667,-6.1909,106.798,IQAir,72.120285,74.3063655123344,72.69107503884246
3658,RespoKare Mask - Wisma 76,2025-06-25,60.40416666666667,-6.1909,106.798,IQAir,72.120285,74.3063655123344,72.69107503884246
3659,Semanggi,2025-06-25,62.26086956521739,-6.2171,106.8115,IQAir,67.05894,67.57475306193031,66.77493694759805
3660,Semanggi,2025-06-25,62.26086956521739,-6.2171,106.8115,IQAir,67.94507,67.09332467397051,67.74989642786058
3661,Simprug THL Area,2025-06-25,69.1304347826087,-6.2279,106.7936,IQAir,67.388245,70.30958915286593,66.58806943342263
3662,Simprug THL Area,2025-06-25,69.1304347826087,-6.2279,106.7936,IQAir,68.23212,70.24548361036511,67.05786576805896
3663,Taman Patra,2025-06-25,84.29166666666667,-6.2362,106.8326,IQAir,38.962643,38.96136057930667,38.96260815563125
3664,Taman Resort Mediterania,2025-06-25,80.80526315789474,-6.12,106.767,IQAir,76.03309,80.2400242690659,79.13578499272332
3665,Taman Resort Mediterania,2025-06-25,80.80526315789474,-6.12,106.767,IQAir,76.39794,80.07410923988876,79.08351778592491
3666,Tatalogam Tower,2025-06-25,95.4090909090909,-6.1891,106.7712,IQAir,77.12275,81.6813741248711,83.39733094911422
3667,Tatalogam Tower,2025-06-25,95.4090909090909,-6.1891,106.7712,IQAir,77.497154,83.11680172387224,83.69152987665693
3668,The RBS - AirVisual Outdoor,2025-06-25,80.54166666666667,-6.2291,106.8024,IQAir,68.57596,69.28558036380338,67.38400560810409
